,buy_duration
4319,6 days 06:36:11.000000000
4320,8 days 22:50:37.000000000
4321,0 days 00:08:52.000000000
4322,0 days 00:07:01.000000000
4323,2 days 14:25:20.000000000
4324,6 days 00:09:27.000000000
4325,12 days 10:33:33.000000000
4326,0 days 10:02:43.000000000
4327,0 days 00:13:58.000000000
4328,0 days 10:47:50.000000000
4329,3 days 10:31:38.000000000
4330,7 days 04:42:41.000000000
4331,0 days 04:45:30.000000000
4332,6 days 06:09:51.000000000
4333,0 days 04:36:33.000000000
4334,0 days 02:50:25.000000000
4335,0 days 01:08:31.000000000
4336,0 days 04:39:25.000000000
4337,0 days 05:30:44.000000000
4338,11 days 23:02:30.000000000
4339,0 days 00:14:04.000000000
4340,0 days 11:34:34.000000000
4341,0 days 00:06:00.000000000
4342,0 days 00:15:38.000000000
4343,0 days 00:54:47.000000000
4344,11 days 13:30:50.000000000
4345,0 days 00:17:40.000000000
4346,0 days 00:37:36.000000000
4347,7 days 00:21:05.000000000
4348,5 days 01:41:25.000000000
4349,0 days 11:08:27.000000000
4350,0 days 00:08:32.000000000
4351,0 days 01:38:42.000000000
4352,0 days 23:54:40.000000000
4353,13 days 13:06:34.000000000
4354,0 days 00:39:43.000000000
4355,13 days 02:12:17.000000000
4356,13 days 06:59:10.000000000
4357,0 days 23:22:02.000000000
4358,10 days 03:53:12.000000000
4359,0 days 14:09:48.000000000
4360,9 days 05:42:24.000000000
4361,7 days 23:51:57.000000000
4362,0 days 10:13:14.000000000
4363,0 days 00:22:20.000000000
4364,0 days 11:57:15.000000000
4365,2 days 14:16:18.000000000
4366,0 days 10:24:44.000000000
4367,1 days 03:17:06.000000000
4368,12 days 13:48:43.000000000
4369,0 days 06:07:24.000000000
4370,0 days 01:13:43.000000000
4371,0 days 09:32:45.000000000
4372,3 days 05:10:35.000000000
4373,0 days 02:52:47.000000000
4374,0 days 14:06:09.000000000
4375,0 days 10:32:53.000000000
4376,7 days 00:57:29.000000000
4377,0 days 01:17:03.000000000
4378,4 days 14:02:04.000000000
4379,0 days 00:39:24.000000000
4380,0 days 04:42:29.000000000
4381,0 days 00:39:24.000000000
4382,7 days 03:55:50.000000000
4383,2 days 00:50:35.000000000
4384,4 days 09:07:54.000000000
4385,3 days 06:12:17.000000000
4386,0 days 00:24:54.000000000
4387,0 days 00:00:25.000000000
4388,0 days 00:28:00.000000000
4389,0 days 13:38:53.000000000
4390,0 days 00:03:10.000000000
4391,0 days 00:51:40.000000000
4392,0 days 00:50:35.000000000
4393,13 days 09:07:09.000000000
4394,2 days 06:28:55.000000000
4395,0 days 10:55:13.000000000
4396,1 days 13:21:57.000000000
4397,0 days 00:13:23.000000000
4398,1 days 14:01:37.000000000
4399,14 days 08:36:45.000000000
4400,0 days 00:21:13.000000000
4401,0 days 00:12:56.000000000
4402,4 days 00:47:08.000000000
4403,3 days 23:47:12.000000000
4404,0 days 06:53:56.000000000
4405,0 days 02:29:41.000000000
4406,0 days 06:21:39.000000000
4407,0 days 00:15:11.000000000
4408,14 days 04:50:24.000000000
4409,12 days 08:55:27.000000000
4410,0 days 00:23:37.000000000
4411,0 days 06:04:33.000000000
4412,0 days 05:14:21.000000000
4413,3 days 09:17:24.000000000
4414,0 days 06:12:42.000000000
4415,10 days 02:13:20.000000000
4416,0 days 01:30:13.000000000
4417,8 days 03:28:38.000000000
4418,0 days 02:11:09.000000000
4419,11 days 17:05:33.000000000
4420,0 days 22:31:13.000000000
4421,10 days 03:24:19.000000000
4422,7 days 00:23:39.000000000
4423,1 days 01:16:39.000000000
4424,1 days 23:54:41.000000000
4425,0 days 07:11:22.000000000
4426,0 days 00:17:51.000000000
4427,1 days 09:28:36.000000000
4428,10 days 06:12:12.000000000
4429,3 days 02:11:18.000000000
4430,14 days 14:07:09.000000000
4431,0 days 00:02:35.000000000
4432,0 days 00:18:52.000000000
4433,0 days 00:07:58.000000000
4434,0 days 04:27:48.000000000
4435,0 days 00:03:58.000000000
4436,0 days 00:03:21.000000000
4437,0 days 03:36:19.000000000
4438,5 days 06:14:43.000000000
4439,0 days 05:43:40.000000000
4440,12 days 11:08:53.000000000
4441,0 days 01:09:16.000000000
4442,0 days 01:09:39.000000000
4443,12 days 00:46:32.000000000
4444,12 days 21:36:51.000000000
4445,0 days 01:16:57.000000000
4446,0 days 00:18:33.000000000
4447,1 days 14:20:12.000000000
4448,1 days 10:47:19.000000000
4449,0 days 08:12:54.000000000
4450,0 days 11:12:22.000000000
4451,1 days 11:00:38.000000000
4452,0 days 02:28:18.000000000
4453,12 days 08:52:19.000000000
4454,5 days 02:34:50.000000000
4455,3 days 02:58:41.000000000
4456,0 days 00:33:40.000000000
4457,0 days 01:11:54.000000000
4458,3 days 02:41:21.000000000
4459,2 days 16:08:59.000000000
4460,0 days 01:42:33.000000000
4461,0 days 04:30:45.000000000
4462,1 days 02:21:55.000000000
4463,5 days 11:03:17.000000000
4464,0 days 13:07:34.000000000
4465,0 days 00:17:29.000000000
4466,0 days 00:05:09.000000000
4467,2 days 10:40:14.000000000
4468,2 days 23:05:13.000000000
4469,0 days 17:11:53.000000000
4470,7 days 20:38:54.000000000
4471,0 days 12:57:09.000000000
4472,0 days 00:35:52.000000000
4473,0 days 00:13:28.000000000
4474,0 days 00:30:57.000000000
4475,0 days 13:49:04.000000000
4476,7 days 16:14:29.000000000
4477,1 days 21:33:47.000000000
4478,11 days 10:25:56.000000000
4479,12 days 21:58:19.000000000
4480,3 days 21:14:08.000000000
4481,2 days 00:19:20.000000000
4482,0 days 10:38:29.000000000
4483,0 days 22:26:04.000000000
4484,2 days 10:32:07.000000000
4485,1 days 13:42:12.000000000
4486,0 days 19:38:26.000000000
4487,8 days 23:31:23.000000000
4488,12 days 09:45:17.000000000
4489,0 days 00:10:52.000000000
4490,0 days 01:19:05.000000000
4491,0 days 00:04:31.000000000
4492,1 days 11:41:03.000000000
4493,0 days 00:22:08.000000000
4494,0 days 11:45:14.000000000
4495,1 days 00:34:09.000000000
4496,14 days 10:58:16.000000000
4497,1 days 23:59:29.000000000
4498,1 days 01:10:00.000000000
4499,0 days 17:11:13.000000000
4500,0 days 12:33:12.000000000
4501,4 days 22:32:59.000000000
4502,0 days 00:03:29.000000000
4503,7 days 16:46:22.000000000
4504,1 days 14:00:34.000000000
4505,1 days 12:55:29.000000000
4506,0 days 00:51:18.000000000
4507,1 days 19:19:11.000000000
4508,9 days 16:39:05.000000000
4509,0 days 12:49:26.000000000
4510,0 days 01:07:22.000000000
4511,0 days 00:07:01.000000000
4512,2 days 01:17:22.000000000
4513,0 days 00:09:22.000000000
4514,0 days 00:00:47.000000000
4515,0 days 14:03:45.000000000
4516,10 days 19:46:39.000000000
4517,12 days 12:54:15.000000000
4518,0 days 00:14:48.000000000
4519,0 days 21:14:29.000000000
4520,4 days 01:25:36.000000000
4521,0 days 13:57:37.000000000
4522,4 days 22:24:29.000000000
4523,0 days 13:10:57.000000000
4524,13 days 17:40:34.000000000
4525,9 days 22:33:43.000000000
4526,0 days 10:52:36.000000000
4527,3 days 21:54:28.000000000
4528,1 days 20:53:48.000000000
4529,13 days 01:27:49.000000000
4530,1 days 03:47:20.000000000
4531,1 days 18:38:59.000000000
4532,0 days 00:25:40.000000000
4533,0 days 03:19:57.000000000
4534,0 days 23:07:14.000000000
4535,0 days 18:53:45.000000000
4536,0 days 20:02:50.000000000
4537,0 days 00:03:59.000000000
4538,3 days 01:39:36.000000000
4539,0 days 08:54:46.000000000
4540,0 days 15:13:12.000000000
4541,4 days 12:24:25.000000000
4542,0 days 00:07:32.000000000
4543,0 days 14:53:07.000000000
4544,4 days 13:20:50.000000000
4545,0 days 00:05:25.000000000
4546,0 days 14:36:16.000000000
4547,10 days 20:59:07.000000000
4548,0 days 00:36:56.000000000
4549,1 days 15:37:22.000000000
4550,3 days 03:38:45.000000000
4551,1 days 18:25:43.000000000
4552,0 days 00:20:18.000000000
4553,8 days 21:56:55.000000000
4554,14 days 14:25:42.000000000
4555,0 days 02:51:09.000000000
4556,4 days 14:03:29.000000000
4557,5 days 19:40:05.000000000
4558,0 days 00:05:48.000000000
4559,0 days 00:54:52.000000000
4560,11 days 03:37:33.000000000
4561,14 days 23:20:24.000000000
4562,1 days 22:18:13.000000000
4563,0 days 16:59:00.000000000
4564,0 days 02:30:11.000000000
4565,0 days 00:00:55.000000000
4566,0 days 00:31:48.000000000
4568,10 days 15:19:17.000000000
4569,1 days 01:33:53.000000000
4570,0 days 00:09:06.000000000
4571,0 days 00:31:37.000000000
4572,0 days 04:02:49.000000000
4573,0 days 22:03:53.000000000
4574,0 days 00:01:15.000000000
4575,0 days 00:07:44.000000000
4576,0 days 00:16:38.000000000
4577,0 days 17:59:04.000000000
4578,5 days 13:15:59.000000000
4579,0 days 04:22:15.000000000
4580,4 days 01:56:18.000000000
4581,0 days 14:48:07.000000000
4582,0 days 00:15:17.000000000
4583,4 days 00:19:48.000000000
4584,13 days 03:00:46.000000000
4585,0 days 20:31:50.000000000
4586,0 days 00:54:28.000000000
4587,0 days 02:07:09.000000000
4588,0 days 02:47:44.000000000
4589,1 days 20:46:11.000000000
4590,0 days 22:27:55.000000000
4591,0 days 00:26:15.000000000
4592,0 days 00:09:11.000000000
4593,2 days 19:01:16.000000000
4594,8 days 20:30:45.000000000
4595,0 days 02:10:30.000000000
4596,0 days 00:04:50.000000000
4597,6 days 03:45:43.000000000
4598,0 days 01:29:39.000000000
4599,8 days 01:50:01.000000000
4600,1 days 03:58:19.000000000
4601,4 days 15:03:09.000000000
4602,0 days 06:23:30.000000000
4603,2 days 02:04:22.000000000
4604,0 days 00:01:53.000000000
4605,0 days 00:30:23.000000000
4606,3 days 05:23:38.000000000
4607,0 days 00:00:00.000000000
4608,1 days 03:32:45.000000000
4609,0 days 00:07:45.000000000
4610,10 days 08:57:07.000000000
4611,0 days 00:12:33.000000000
4612,8 days 20:22:45.000000000
4613,0 days 00:21:51.000000000
4614,0 days 05:29:37.000000000
4615,0 days 00:19:50.000000000
4616,14 days 03:05:56.000000000
4617,0 days 19:16:56.000000000
4618,1 days 00:44:03.000000000
4619,0 days 00:01:51.000000000
4620,0 days 20:51:09.000000000
4621,0 days 00:17:58.000000000
4622,0 days 00:17:01.000000000
4623,0 days 02:53:42.000000000
4624,0 days 00:25:27.000000000
4625,0 days 00:03:40.000000000
4626,5 days 08:30:09.000000000
4627,1 days 09:47:18.000000000
4628,0 days 00:22:07.000000000
4629,0 days 00:40:25.000000000
4630,14 days 06:57:04.000000000
4631,0 days 00:09:36.000000000
4632,13 days 02:45:09.000000000
4633,1 days 09:06:50.000000000
4634,1 days 18:02:29.000000000
4635,0 days 00:07:18.000000000
4636,0 days 00:41:13.000000000
4637,1 days 09:49:02.000000000
4638,8 days 23:52:56.000000000
4639,0 days 06:49:18.000000000
4640,12 days 05:53:58.000000000
4641,0 days 14:29:45.000000000
4642,0 days 01:50:50.000000000
4643,2 days 07:31:17.000000000
4644,0 days 00:00:00.000000000
4645,0 days 00:02:12.000000000
4646,3 days 05:14:08.000000000
4647,0 days 00:11:25.000000000
4648,4 days 07:34:18.000000000
4649,10 days 13:23:45.000000000
4650,0 days 12:23:09.000000000
4651,0 days 00:22:20.000000000
4652,0 days 00:09:03.000000000
4653,0 days 00:55:47.000000000
4654,3 days 15:29:55.000000000
4655,0 days 00:04:58.000000000
4656,0 days 00:11:16.000000000
4657,1 days 23:02:04.000000000
4658,0 days 00:20:38.000000000
4659,7 days 00:34:11.000000000
4660,0 days 00:05:21.000000000
4661,0 days 00:09:44.000000000
4662,1 days 08:40:49.000000000
4663,9 days 04:50:17.000000000
4664,2 days 00:25:47.000000000
4665,2 days 21:10:01.000000000
4666,13 days 07:54:06.000000000
4667,0 days 00:04:16.000000000
4668,1 days 08:49:53.000000000
4669,0 days 00:35:36.000000000
4670,0 days 00:08:20.000000000
4671,0 days 02:12:56.000000000
4672,9 days 08:47:28.000000000
4673,0 days 00:17:33.000000000
4674,1 days 02:17:12.000000000
4675,0 days 00:11:00.000000000
4676,0 days 00:16:10.000000000
4677,7 days 03:01:02.000000000
4678,0 days 00:01:24.000000000
4679,0 days 00:09:53.000000000
4680,4 days 03:55:22.000000000
4681,6 days 11:00:20.000000000
4682,4 days 15:43:16.000000000
4683,0 days 00:41:04.000000000
4684,0 days 00:44:17.000000000
4685,0 days 00:39:01.000000000
4686,2 days 09:46:47.000000000
4687,0 days 08:05:00.000000000
4688,0 days 04:20:59.000000000
4689,0 days 10:11:29.000000000
4690,0 days 08:50:53.000000000
4691,0 days 13:31:01.000000000
4692,6 days 14:17:33.000000000
4693,1 days 00:57:50.000000000
4694,0 days 00:47:01.000000000
4695,0 days 00:04:02.000000000
4696,5 days 13:12:10.000000000
4697,0 days 00:35:23.000000000
4698,0 days 01:02:51.000000000
4699,0 days 00:17:38.000000000
4700,0 days 00:41:35.000000000
4701,0 days 00:00:00.000000000
4702,4 days 00:43:15.000000000
4703,2 days 05:58:48.000000000
4704,0 days 00:23:23.000000000
4705,6 days 05:49:05.000000000
4706,1 days 01:01:33.000000000
4707,2 days 07:47:53.000000000
4708,0 days 00:06:57.000000000
4709,0 days 00:01:29.000000000
4710,0 days 00:06:06.000000000
4711,9 days 03:07:04.000000000
4712,0 days 00:52:49.000000000
4713,0 days 03:12:38.000000000
4714,15 days 02:35:15.000000000
4715,0 days 11:16:56.000000000
4716,3 days 14:39:13.000000000
4717,0 days 00:11:41.000000000
4718,8 days 23:46:38.000000000
4719,0 days 00:00:15.000000000
4720,0 days 00:17:05.000000000
4721,9 days 03:25:11.000000000
4722,0 days 00:09:36.000000000
4723,7 days 20:19:10.000000000
4724,0 days 12:06:35.000000000
4725,0 days 00:01:46.000000000
4726,0 days 10:30:30.000000000
4727,0 days 12:05:05.000000000
4728,0 days 19:55:33.000000000
4729,1 days 08:13:18.000000000
4730,0 days 00:04:43.000000000
4731,1 days 10:05:22.000000000
4732,2 days 22:26:06.000000000
4733,1 days 16:35:47.000000000
4734,9 days 17:16:42.000000000
4735,0 days 18:52:21.000000000
4736,0 days 13:42:11.000000000
4737,0 days 00:05:28.000000000
4738,0 days 07:07:07.000000000
4739,1 days 19:00:49.000000000
4740,1 days 12:33:59.000000000
4741,7 days 04:45:52.000000000
4742,11 days 19:18:55.000000000
4743,1 days 23:06:46.000000000
4744,0 days 14:43:49.000000000
4745,2 days 11:40:59.000000000
4746,0 days 09:03:01.000000000
4747,0 days 23:55:30.000000000
4748,0 days 00:09:43.000000000
4749,0 days 00:00:32.000000000
4750,4 days 01:14:26.000000000
4751,0 days 01:10:09.000000000
4752,0 days 00:18:19.000000000
4753,0 days 00:27:06.000000000
4754,0 days 00:16:05.000000000
4755,2 days 20:41:53.000000000
4756,0 days 00:10:07.000000000
4757,0 days 19:40:25.000000000
4758,0 days 00:01:54.000000000
4759,1 days 00:41:06.000000000
4760,0 days 12:32:00.000000000
4761,0 days 00:15:29.000000000
4762,0 days 00:00:42.000000000
4763,0 days 02:22:19.000000000
4764,0 days 00:22:17.000000000
4765,0 days 00:01:41.000000000
4766,5 days 01:41:54.000000000
4767,0 days 00:03:01.000000000
4768,0 days 00:01:30.000000000
4769,0 days 00:10:15.000000000
4770,1 days 13:31:41.000000000
4771,0 days 03:40:11.000000000
4772,0 days 00:43:24.000000000
4773,12 days 00:45:54.000000000
4774,0 days 00:49:39.000000000
4775,0 days 02:49:10.000000000
4776,2 days 00:13:17.000000000
4777,0 days 00:20:08.000000000
4778,0 days 00:14:06.000000000
4779,0 days 01:25:52.000000000
4780,0 days 15:01:05.000000000
4781,0 days 00:13:33.000000000
4782,6 days 00:43:14.000000000
4783,1 days 23:53:49.000000000
4784,0 days 14:57:13.000000000
4785,0 days 00:31:51.000000000
4786,0 days 03:18:03.000000000
4787,0 days 16:53:50.000000000
4788,0 days 00:17:07.000000000
4789,0 days 04:42:43.000000000
4790,2 days 05:00:01.000000000
4791,2 days 08:33:41.000000000
4792,0 days 00:14:29.000000000
4793,0 days 01:54:49.000000000
4794,0 days 01:38:19.000000000
4795,0 days 00:11:18.000000000
4796,4 days 23:20:35.000000000
4797,16 days 04:37:50.000000000
4798,0 days 00:29:44.000000000
4799,1 days 17:17:52.000000000
4800,2 days 04:14:49.000000000
4801,0 days 00:19:52.000000000
4802,1 days 01:22:38.000000000
4803,1 days 22:48:53.000000000
4804,0 days 00:15:07.000000000
4805,3 days 19:23:32.000000000
4806,0 days 00:04:19.000000000
4807,0 days 10:26:23.000000000
4808,15 days 18:51:53.000000000
4809,0 days 02:30:49.000000000
4810,11 days 06:57:08.000000000
4811,1 days 21:11:49.000000000
4812,0 days 00:49:54.000000000
4813,0 days 08:04:40.000000000
4814,0 days 08:56:07.000000000
4815,1 days 00:05:57.000000000
4816,0 days 00:31:21.000000000
4817,0 days 06:15:26.000000000
4818,1 days 17:55:59.000000000
4819,8 days 21:43:14.000000000
4820,0 days 00:21:37.000000000
4821,0 days 08:13:17.000000000
4822,0 days 00:00:00.000000000
4823,0 days 00:06:22.000000000
4824,3 days 21:36:44.000000000
4825,1 days 02:53:23.000000000
4826,1 days 22:12:00.000000000
4827,0 days 00:23:14.000000000
4828,1 days 23:00:19.000000000
4829,15 days 00:03:19.000000000
4830,4 days 21:48:08.000000000
4831,0 days 00:00:29.000000000
4832,0 days 00:03:32.000000000
4833,3 days 09:57:43.000000000
4834,3 days 14:41:02.000000000
4835,3 days 23:03:56.000000000
4836,4 days 02:31:56.000000000
4837,4 days 01:05:02.000000000
4838,11 days 22:46:00.000000000
4839,15 days 00:14:17.000000000
4840,3 days 06:52:02.000000000
4841,0 days 00:38:43.000000000
4842,0 days 20:50:45.000000000
4843,3 days 12:55:40.000000000
4844,9 days 11:08:54.000000000
4845,0 days 00:09:37.000000000
4846,0 days 00:02:43.000000000
4847,0 days 00:17:10.000000000
4848,1 days 03:58:33.000000000
4849,4 days 12:15:15.000000000
4850,0 days 00:00:00.000000000
4851,0 days 00:00:00.000000000
4852,1 days 10:54:45.000000000
4853,1 days 23:31:17.000000000
4854,5 days 08:54:24.000000000
4855,16 days 08:56:15.000000000
4856,2 days 10:35:28.000000000
4857,4 days 01:32:13.000000000
4858,4 days 01:00:14.000000000
4859,0 days 00:56:17.000000000
4860,1 days 05:50:43.000000000
4861,1 days 04:38:34.000000000
4862,0 days 23:28:46.000000000
4863,0 days 00:21:51.000000000
4864,0 days 00:25:37.000000000
4865,4 days 00:04:46.000000000
4866,2 days 03:42:31.000000000
4867,7 days 04:05:21.000000000
4868,6 days 01:43:35.000000000
4869,6 days 01:43:55.000000000
4870,0 days 04:58:51.000000000
4871,7 days 00:36:50.000000000
4872,0 days 00:14:43.000000000
4873,2 days 10:39:06.000000000
4874,0 days 00:09:42.000000000
4875,11 days 22:56:25.000000000
4876,0 days 17:48:04.000000000
4877,11 days 13:33:56.000000000
4878,0 days 00:15:55.000000000
4879,8 days 11:41:23.000000000
4880,0 days 00:05:48.000000000
4881,0 days 00:07:44.000000000
4882,10 days 18:52:58.000000000
4883,0 days 10:42:11.000000000
4884,0 days 10:43:11.000000000
4885,0 days 10:08:26.000000000
4886,0 days 15:53:48.000000000
4887,0 days 18:35:27.000000000
4888,3 days 20:40:17.000000000
4889,0 days 00:11:11.000000000
4890,0 days 00:04:31.000000000
4891,0 days 12:55:50.000000000
4892,0 days 00:04:47.000000000
4893,0 days 19:06:34.000000000
4894,6 days 19:25:26.000000000
4895,0 days 00:17:47.000000000
4896,0 days 00:05:59.000000000
4897,1 days 20:38:39.000000000
4898,2 days 01:54:48.000000000
4899,0 days 15:02:09.000000000
4900,10 days 21:53:49.000000000
4901,0 days 14:13:21.000000000
4902,0 days 00:24:24.000000000
4903,1 days 01:10:46.000000000
4904,0 days 17:51:35.000000000
4905,0 days 01:16:17.000000000
4906,0 days 03:22:41.000000000
4907,0 days 21:08:49.000000000
4908,0 days 01:59:39.000000000
4909,13 days 20:56:25.000000000
4910,0 days 17:23:44.000000000
4911,0 days 00:02:40.000000000
4912,0 days 01:42:26.000000000
4913,5 days 16:44:52.000000000
4914,4 days 16:56:42.000000000
4915,0 days 03:13:24.000000000
4916,0 days 00:23:24.000000000
4917,0 days 00:23:33.000000000
4918,0 days 00:13:25.000000000
4919,0 days 00:13:29.000000000
4920,0 days 00:07:55.000000000
4921,0 days 15:07:28.000000000
4922,5 days 15:12:52.000000000
4923,4 days 17:04:07.000000000
4924,0 days 02:54:34.000000000
4925,3 days 04:11:43.000000000
4926,0 days 00:25:10.000000000
4927,0 days 00:58:00.000000000
4928,1 days 20:47:20.000000000
4929,7 days 17:31:29.000000000
4930,0 days 18:03:19.000000000
4931,0 days 22:32:10.000000000
4932,2 days 17:48:57.000000000
4933,15 days 14:37:47.000000000
4934,2 days 18:57:47.000000000
4935,0 days 00:15:52.000000000
4936,1 days 00:17:17.000000000
4937,7 days 08:16:36.000000000
4938,0 days 09:20:09.000000000
4939,0 days 00:09:34.000000000
4940,0 days 00:04:04.000000000
4941,0 days 00:01:18.000000000
4942,4 days 01:06:19.000000000
4943,1 days 19:24:01.000000000
